ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
276,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0276.fits,L,2026-03-15T04:04:00Z,30,1x1,-15,-15,0,50,8.9085,536.781,537,408,5522,66,2.6178,0.2684,4.378191039160671,0.47240870262224194,0.6389,0.5537,0.5737,0.4972,0.2813,0.2438,20896,4.88,270.1491,East,1.5036,2026-03-15T08:04:50Z,148.76918851555035,69.32129563525677,LIGHT
277,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0277.fits,L,2026-03-15T04:05:00Z,30,1x1,-15,-15,0,50,11.493,539.9131,540,410,7227,97,2.3566,0.2945,4.237168483992152,0.41528640903504543,1.3946,1.2086,1.0067,0.8725,0.9651,0.8364,20896,4.885,270.1491,East,1.5054,2026-03-15T08:05:32Z,148.76918853525518,69.32129559737372,LIGHT
278,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0278.fits,L,2026-03-15T04:07:00Z,30,1x1,-15,-15,0,50,78.5008,525.215,524,404,59028,584,2.5746000000000002,0.2965,4.077538797274972,0.37699031866099864,0.8447,0.7321,0.5739,0.4974,0.6199,0.5372,20896,4.975,270.1491,East,1.5104,2026-03-15T08:07:30Z,148.76918859064853,69.32129549092063,LIGHT
279,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0279.fits,L,2026-03-15T04:08:00Z,30,1x1,-14.9,-15,0,50,101.3856,525.0356,524,397,65535,689,2.3166,0.2351,3.4980231738253127,0.4364696654956063,0.7957,0.6896,0.5345,0.4632,0.5895,0.5109,20896,4.98,270.1491,East,1.5117,2026-03-15T08:08:01Z,148.76918860469206,69.32129546394214,LIGHT
280,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0280.fits,L,2026-03-15T04:08:00Z,30,1x1,-14.9,-15,0,50,95.0694,525.7538,525,402,65535,693,2.2605,0.2248,3.416197158664046,0.4376383278723065,0.9406,0.8152,0.6612,0.573,0.6689,0.5797,20896,4.98,270.1491,East,1.5134,2026-03-15T08:08:37Z,148.76918862253626,69.32129542966821,LIGHT
281,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0281.fits,L,2026-03-15T04:09:00Z,30,1x1,-14.9,-15,0,50,28.1677,532.771,532,412,33313,225,2.3848,0.2641,3.783085691750252,0.4338171796847136,0.9256,0.8022,0.7137,0.6185,0.5895,0.5109,20896,4.985,270.1491,East,1.5147,2026-03-15T08:09:08Z,148.76918863662837,69.32129540260553,LIGHT
282,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0282.fits,L,2026-03-15T04:09:00Z,30,1x1,-14.8,-15,0,50,40.2299,528.4599,528,396,35683,418,2.4448,0.2508,3.865456614911574,0.47568696793861487,1.0475,0.9078,0.7717,0.6688,0.7083,0.6138,20896,4.985,270.1491,East,1.516,2026-03-15T08:09:39Z,148.76918865074404,69.32129537550169,LIGHT
283,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0283.fits,L,2026-03-15T04:10:00Z,30,1x1,-14.9,-15,0,50,89.653,525.3128,524,400,65535,614,2.3987,0.2681,3.7486468323109103,0.4010386057931692,0.8361,0.7246,0.6811,0.5903,0.485,0.4203,20896,4.99,270.1491,East,1.5174,2026-03-15T08:10:09Z,148.76918866573587,69.32129534671999,LIGHT
284,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0284.fits,L,2026-03-15T04:10:00Z,30,1x1,-15,-15,0,50,95.3334,525.0555,524,404,65535,627,2.3353,0.2191,3.5701759851296253,0.47782460654158754,0.9921,0.8598,0.5562,0.482,0.8215,0.712,20896,4.99,270.1491,East,1.5187,2026-03-15T08:10:40Z,148.76918867985418,69.32129531961951,LIGHT
285,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0285.fits,L,2026-03-15T04:11:00Z,30,1x1,-14.9,-15,0,50,68.3758,528.5029,528,404,65535,477,2.3469,0.2397,3.6968679646474794,0.42542448215641215,0.9637,0.8352,0.7966,0.6904,0.5424,0.4701,20896,4.99,270.1491,East,1.52,2026-03-15T08:11:10Z,148.764998537523,69.3212893088911,LIGHT
286,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0286.fits,L,2026-03-15T04:11:00Z,30,1x1,-15,-15,0,50,30.9103,534.0856,534,406,38359,231,2.4681,0.2648,3.827373896411,0.4418422716572906,1.2052,1.0445,0.632,0.5477,1.0262,0.8894,20896,5,270.1491,East,1.5213,2026-03-15T08:11:41Z,148.7649985516343,69.32128928182432,LIGHT
287,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0287.fits,L,2026-03-15T04:12:00Z,30,1x1,-15,-15,0,50,76.4776,526.5969,526,399,65535,586,2.5312,0.2691,3.924117410043354,0.46346804532868574,1.2074,1.0464,0.9227,0.7997,0.7787,0.67490000000000006,20896,5,270.1491,East,1.5227,2026-03-15T08:12:11Z,148.76499856666987,69.32128925298937,LIGHT
288,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0288.fits,L,2026-03-15T04:12:00Z,30,1x1,-15,-15,0,50,31.6646,534.2251,534,395,38813,249,2.3951,0.2422,3.828235020438763,0.36789344197737994,1.0027,0.869,0.5108,0.4427,0.8629,0.7478,20896,5,270.1491,East,1.524,2026-03-15T08:12:42Z,148.76499858077867,69.32128922593581,LIGHT
289,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0289.fits,L,2026-03-15T04:13:00Z,30,1x1,-15,-15,0,50,25.3978,529.9527,530,399,22195,324,2.3751,0.2644,3.753889966165984,0.41483090778931386,0.9845,0.8533,0.8016,0.6947,0.5717,0.4954,20896,5,270.1491,East,1.5254,2026-03-15T08:13:13Z,148.7649985948879,69.32128919888537,LIGHT
290,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0290.fits,L,2026-03-15T04:13:00Z,30,1x1,-15,-15,0,50,97.7939,524.5204,523,391,65535,689,2.4269,0.2527,3.7591494511595527,0.4261462545814439,1.249,1.0825,1.0623,0.9207,0.6569,0.5693,20896,5,270.1491,East,1.5271,2026-03-15T08:13:50Z,148.76499861278697,69.32128916457499,LIGHT
291,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0291.fits,L,2026-03-15T04:14:00Z,30,1x1,-15,-15,0,50,101.6622,524.4135,523,382,65535,693,2.4305,0.2594,3.70046343671672,0.42651634379138914,0.9634,0.8349,0.74,0.6413,0.6169,0.5347,20896,5,270.1491,East,1.5284,2026-03-15T08:14:20Z,148.76499862688382,69.3212891375575,LIGHT
292,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0292.fits,L,2026-03-15T04:14:00Z,30,1x1,-15,-15,0,50,110.8495,523.5118,522,380,65535,758,2.5161,0.2776,3.872845789799301,0.39134446449458127,1.0152,0.8798,0.7055,0.6114,0.7299,0.6326,20896,5,270.1491,East,1.5299,2026-03-15T08:14:51Z,148.76499864195364,69.32128910867971,LIGHT
293,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0293.fits,L,2026-03-15T04:15:00Z,30,1x1,-15,-15,0,50,87.72,525.9552,525,396,65535,599,2.5509,0.2677,3.991846851436755,0.44931382455040353,1.5026,1.3023,1.1232,0.9735,0.9981,0.865,20896,5,270.1491,East,1.5312,2026-03-15T08:15:22Z,148.76499865609122,69.32128908159251,LIGHT
294,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0294.fits,L,2026-03-15T04:15:00Z,30,1x1,-15,-15,0,50,45.9771,529.7879,529,397,52539,385,2.3498,0.2741,3.785991825382729,0.43254642491496825,0.9885,0.8567,0.7282,0.6311,0.6685,0.5794,20896,5,270.1491,East,1.5326,2026-03-15T08:15:52Z,148.76499867019777,69.3212890545688,LIGHT
295,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0295.fits,L,2026-03-15T04:17:00Z,30,1x1,-15,-15,0,50,97.0553,524.525,523,391,65535,702,2.5861,0.295,3.9963566589695194,0.3738762392373165,1.0302,0.8928,0.7055,0.6114,0.7507,0.6506,20907,5,270.1491,East,1.5379,2026-03-15T08:17:49Z,148.764998725795,69.32128894810113,LIGHT
296,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0296.fits,L,2026-03-15T04:18:00Z,30,1x1,-15,-15,0,50,92.773,525.3676,524,393,65535,658,2.4001,0.2572,3.694431863347378,0.37615398302081143,0.768,0.6656,0.5455,0.4728,0.5406,0.4685,20907,5,270.1491,East,1.5393,2026-03-15T08:18:20Z,148.76080858478235,69.32128293669568,LIGHT
297,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0297.fits,L,2026-03-15T04:18:00Z,30,1x1,-15,-15,0,50,91.092,525.4288,524,386,65535,626,2.3581,0.262,3.6177074182130937,0.4212056102335357,0.8282,0.7178,0.5987,0.5189,0.5723,0.496,20907,5,270.1491,East,1.5407,2026-03-15T08:18:50Z,148.76080859890732,69.32128290967282,LIGHT
298,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0298.fits,L,2026-03-15T04:19:00Z,30,1x1,-15,-15,0,50,109.0386,523.8313,522,402,65535,766,2.4757,0.2838,3.7992449063026967,0.37879288063408545,0.8593,0.7447,0.6209,0.5381,0.594,0.5148,20907,5,270.1491,East,1.5421,2026-03-15T08:19:21Z,148.76080861306966,69.32128288258262,LIGHT
299,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0299.fits,L,2026-03-15T04:19:00Z,30,1x1,-15,-15,0,50,90.562,525.4282,524,384,65535,657,2.453,0.2783,3.781337964680627,0.4201578582267545,1.0037,0.8699,0.6182,0.5357,0.7908,0.6853,20907,5,270.1491,East,1.5435,2026-03-15T08:19:52Z,148.760808628174,69.3212828536949,LIGHT
300,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0300.fits,L,2026-03-15T04:20:00Z,30,1x1,-15.1,-15,0,50,55.5223,531.1902,531,386,65535,367,2.2771,0.2412,3.5929300581701,0.4798629939949669,1.4581,1.2636,1.1752,1.0185,0.8631,0.748,20907,5,270.1491,East,1.5453,2026-03-15T08:20:29Z,148.7608086460742,69.32128281946596,LIGHT
301,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0301.fits,L,2026-03-15T04:21:00Z,30,1x1,-15.1,-15,0,50,17.9568,533.1519,533,396,15929,214,2.6325,0.2461,4.149293328950422,0.40301224696147375,1.1831,1.0253,0.9103,0.7889,0.7557,0.6549,20907,5,270.1491,East,1.5467,2026-03-15T08:21:00Z,148.76080866026004,69.32128279234414,LIGHT
302,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0302.fits,L,2026-03-15T04:21:00Z,30,1x1,-15.1,-15,0,50,34.5916,529.0457,528,417,27080,372,2.3893,0.2604,3.832701134260326,0.3856382089613489,0.9558,0.8283,0.6389,0.5537,0.7109,0.6161,20907,5,270.1491,East,1.5481,2026-03-15T08:21:31Z,148.76080867440731,69.32128276530027,LIGHT
303,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0303.fits,L,2026-03-15T04:22:00Z,30,1x1,-15.1,-15,0,50,95.6189,525.0328,524,390,65535,643,2.5343,0.2583,3.919179485224206,0.4168526781625704,1.0473,0.9076,0.7931,0.6873,0.684,0.5928,20907,5,270.1491,East,1.5496,2026-03-15T08:22:01Z,148.76080868951377,69.3212827364271,LIGHT
304,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0304.fits,L,2026-03-15T04:22:00Z,30,1x1,-15,-15,0,50,101.1377,524.4761,523,394,65535,711,2.4631,0.2831,3.7698975696812793,0.3892482406064301,0.9482,0.8218,0.7623,0.6606,0.5639,0.4888,20907,5,270.1491,East,1.551,2026-03-15T08:22:32Z,148.76080870366363,69.32128270938655,LIGHT
305,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0305.fits,L,2026-03-15T04:23:00Z,30,1x1,-15,-15,0,50,49.3637,530.8768,530,403,56820,347,2.4287,0.28,3.886751411870859,0.4311496951732022,1.4725,1.2762,1.0712,0.9284,1.0103,0.8756,20907,5,270.1491,East,1.5524,2026-03-15T08:23:02Z,148.76080871784657,69.32128268228679,LIGHT
306,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0306.fits,L,2026-03-15T04:23:00Z,30,1x1,-15,-15,0,50,25.2601,530.6324,530,379,18157,309,2.534,0.3001,4.1231156296695515,0.3800064345189123,1.409,1.2211,1.0636,0.9218,0.9241,0.8009,20907,5,270.1491,East,1.5538,2026-03-15T08:23:33Z,148.76080873199507,69.32128265525687,LIGHT
307,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0307.fits,L,2026-03-15T04:24:00Z,30,1x1,-15,-15,0,50,86.432,525.6663,525,396,65535,652,2.4868,0.2627,3.854749091258104,0.4003055502633754,0.9488,0.8223,0.6922,0.5999,0.6489,0.5623,20907,5,270.1491,East,1.5553,2026-03-15T08:24:03Z,148.75661859321653,69.32127664137904,LIGHT
308,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0308.fits,L,2026-03-15T04:24:00Z,30,1x1,-15,-15,0,50,82.6234,526.0835,525,392,65535,618,2.464,0.2595,3.769848927171347,0.3913790480502991,1.0309,0.8935,0.7831,0.6787,0.6705,0.5811,20907,5,270.1491,East,1.5567,2026-03-15T08:24:34Z,148.7566186074087,69.32127661428623,LIGHT
309,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0309.fits,L,2026-03-15T04:25:00Z,30,1x1,-15,-15,0,50,51.1524,528.4955,528,397,44001,476,2.6017,0.295,4.196234945216843,0.4358877450659081,1.2419,1.0763,1.0197,0.8837,0.709,0.6144,20907,5,270.1491,East,1.5582,2026-03-15T08:25:05Z,148.75661862158776,69.32127658722266,LIGHT
310,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0310.fits,L,2026-03-15T04:27:00Z,30,1x1,-14.9,-15,0,50,74.5863,526.4396,526,403,65535,565,2.37,0.2477,3.7008833483563386,0.4204225411684646,0.8231,0.7133,0.5611,0.4863,0.6022,0.5219,20901,5,270.1491,East,1.5641,2026-03-15T08:27:07Z,148.7566186802017,69.32127647538853,LIGHT
311,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0311.fits,L,2026-03-15T04:27:00Z,30,1x1,-14.9,-15,0,50,100.7412,524.2769,523,378,65535,723,2.5583,0.2808,4.010537418286955,0.3739366140106941,0.9053,0.7846,0.7524,0.6521,0.5034,0.4363,20901,5,270.1491,East,1.5656,2026-03-15T08:27:38Z,148.75661869442808,69.32127644825532,LIGHT
312,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0312.fits,L,2026-03-15T04:28:00Z,30,1x1,-15,-15,0,50,106.3848,523.5541,522,395,65535,737,2.6308,0.2915,4.115725808476249,0.39806987365042,0.8575,0.7432,0.6772,0.5869,0.526,0.4559,20901,5,270.1491,East,1.567,2026-03-15T08:28:08Z,148.75661870859676,69.3212764212361,LIGHT
313,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0313.fits,L,2026-03-15T04:28:00Z,30,1x1,-15,-15,0,50,94.7058,524.5694,523,396,65535,693,2.6553,0.2902,4.197952798864425,0.419544108130486,1.0705,0.9278,0.838,0.7263,0.6661,0.5773,20901,5,270.1491,East,1.5686,2026-03-15T08:28:39Z,148.7566187237557,69.32127639233305,LIGHT
314,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0314.fits,L,2026-03-15T04:30:00Z,30,1x1,-15.1,-15,0,50,100.0074,523.3122,522,393,65535,705,2.6867,0.304,4.204324397892929,0.35958074463515927,1.0274,0.8904,0.751,0.6509,0.701,0.6075,20912,5,270.1491,East,1.5744,2026-03-15T08:30:39Z,148.75661878058688,69.321276284015525,LIGHT
315,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0315.fits,L,2026-03-15T04:31:00Z,30,1x1,-15,-15,0,50,95.1779,523.5754,522,388,65535,692,2.8005,0.3402,4.463998263822233,0.4171840601734545,1.2861,1.1146,0.9723,0.8427,0.8419,0.7296,20912,5,270.1491,East,1.5759,2026-03-15T08:31:10Z,148.75661879476783,69.32127625699748,LIGHT
316,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0316.fits,L,2026-03-15T04:31:00Z,30,1x1,-15,-15,0,50,85.3504,525.0294,524,398,65535,658,2.631,0.2828,4.145289621252081,0.3501167651262469,1.1474,0.9944,0.8896,0.771,0.7247,0.628,20912,5,270.1491,East,1.5774,2026-03-15T08:31:40Z,148.75661880900086,69.32127622988409,LIGHT
317,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0317.fits,L,2026-03-15T04:32:00Z,30,1x1,-15,-15,0,50,83.226,525.655,525,407,65535,619,2.4095,0.2533,3.6395881616757615,0.3948017690321992,0.8539,0.7401,0.5813,0.5038,0.6255,0.5421,20912,5,270.1491,East,1.5789,2026-03-15T08:32:11Z,148.7524286706004,69.32127021715718,LIGHT
318,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0318.fits,L,2026-03-15T04:32:00Z,30,1x1,-15,-15,0,50,83.1833,525.8614,525,374,65535,628,2.4492,0.2562,3.7257503971928583,0.4400656042126443,0.891,0.7722,0.5716,0.4954,0.6835,0.5924,20912,5,270.1491,East,1.5804,2026-03-15T08:32:42Z,148.75242868577865,69.3212701882652,LIGHT
319,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0319.fits,L,2026-03-15T04:33:00Z,30,1x1,-15,-15,0,50,90.2575,525.14,524,359,65535,659,2.4067,0.2586,3.597973765669502,0.4244186729696623,0.6076,0.5266,0.355,0.3077,0.493,0.4273,20912,5,270.1491,East,1.5819,2026-03-15T08:33:12Z,148.75242870000244,69.32127016119395,LIGHT
320,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0320.fits,L,2026-03-15T04:33:00Z,30,1x1,-15.1,-15,0,50,102.015,524.2364,523,395,65535,714,2.4349,0.2649,3.667923573366395,0.4264961352556534,0.7045,0.6106,0.48,0.416,0.5157,0.447,20912,5,270.1491,East,1.5838,2026-03-15T08:33:49Z,148.752428718015,69.32127012691777,LIGHT
321,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0321.fits,L,2026-03-15T04:34:00Z,30,1x1,-15.1,-15,0,50,106.2996,523.4131,522,382,65535,735,2.6021,0.3064,4.02465439282527,0.398936623220828,0.9787,0.8482,0.5787,0.5015,0.7893,0.684,20912,5,270.1491,East,1.5854,2026-03-15T08:34:20Z,148.7524287322282,69.32127009987595,LIGHT
322,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0322.fits,L,2026-03-15T04:34:00Z,30,1x1,-15,-15,0,50,109.7613,523.3144,522,397,65535,766,2.5009,0.2779,3.871962820306927,0.4121064418060724,0.8634,0.7483,0.4918,0.4262,0.7096,0.615,20912,5,270.1491,East,1.5868,2026-03-15T08:34:50Z,148.75242874647753,69.32127007276948,LIGHT
323,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0323.fits,L,2026-03-15T04:35:00Z,30,1x1,-15,-15,0,50,113.7612,523.3018,522,404,65535,771,2.3853,0.2545,3.5895944499998027,0.45617548443362527,0.8314,0.7205,0.6207,0.538,0.553,0.4793,20912,5,270.1491,East,1.5885,2026-03-15T08:35:21Z,148.75242876165373,69.32127004390414,LIGHT
324,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0324.fits,L,2026-03-15T04:35:00Z,30,1x1,-15,-15,0,50,112.1133,523.2967,522,384,65535,782,2.381,0.2858,3.6246111002998775,0.44594847010242333,0.783,0.6786,0.3994,0.3461,0.6735,0.5837,20912,5,270.1491,East,1.59,2026-03-15T08:35:52Z,148.75242877590182,69.32127001680827,LIGHT
325,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0325.fits,L,2026-03-15T04:36:00Z,30,1x1,-15,-15,0,50,115.3179,523.3143,522,401,65535,771,2.3272,0.2507,3.4867599706878925,0.4383604318812814,0.7754,0.6721,0.4963,0.4301,0.5958,0.5164,20912,5,270.1491,East,1.5915,2026-03-15T08:36:22Z,148.752428790131,69.32126998975245,LIGHT
326,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0326.fits,L,2026-03-15T04:36:00Z,30,1x1,-15,-15,0,50,114.6683,523.3654,522,399,65535,770,2.3576,0.2735,3.5284542482506187,0.4237529017570617,0.6811,0.5903,0.5088,0.441,0.4528,0.3924,20912,5,270.1491,East,1.593,2026-03-15T08:36:53Z,148.75242880437776,69.32126996266719,LIGHT
327,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0327.fits,L,2026-03-15T04:37:00Z,30,1x1,-15,-15,0,50,113.4812,523.4479,522,396,65535,766,2.3788,0.2697,3.551309347935174,0.41332125802626624,0.8295,0.7189,0.7042,0.6103,0.4383,0.3799,20912,5,270.1491,East,1.5946,2026-03-15T08:37:23Z,148.75242881958917,69.32126993375248,LIGHT
328,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0328.fits,L,2026-03-15T04:37:00Z,30,1x1,-15,-15,0,50,110.4565,523.4857,522,397,65535,752,2.5156,0.2826,3.8964261989165543,0.4890960841085029,1.2159,1.0537,0.617,0.5347,1.0477,0.908,20912,5,270.1491,East,1.5962,2026-03-15T08:37:54Z,148.75242883381912,69.3212699067076,LIGHT
329,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0329.fits,L,2026-03-15T04:38:00Z,30,1x1,-15,-15,0,50,102.988,523.4692,522,396,65535,728,2.6786,0.3231,4.153705238808362,0.398805378334481,1.2727,1.103,1.0318,0.8943,0.7451,0.6457,20912,5,270.1491,East,1.5977,2026-03-15T08:38:25Z,148.75242884807707,69.32126987961337,LIGHT
330,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0330.fits,L,2026-03-15T04:39:00Z,30,1x1,-15,-15,0,50,103.4192,523.5061,522,388,65535,735,2.6708,0.3164,4.174638773158776,0.3753727626259526,1.0392,0.9006,0.5814,0.5039,0.8613,0.7465,20912,5,270.1491,East,1.5996,2026-03-15T08:39:01Z,148.75242886517813,69.32126984712181,LIGHT
331,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0331.fits,L,2026-03-15T04:39:00Z,30,1x1,-15,-15,0,50,108.9353,523.4846,522,386,65535,744,2.5085,0.2835,3.834008013577715,0.4071501116217885,0.7423,0.6433,0.5066,0.439,0.5426,0.4702,20912,5,270.1491,East,1.6012,2026-03-15T08:39:31Z,148.74823872903508,69.32126383194222,LIGHT
332,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0332.fits,L,2026-03-15T04:40:00Z,30,1x1,-15,-15,0,50,109.9262,523.544,522,393,65535,759,2.4959,0.2956,3.784216966533884,0.3762176794314781,0.8489,0.7357,0.6213,0.5385,0.5784,0.5013,20912,5,270.1491,East,1.6028,2026-03-15T08:40:02Z,148.74823874329857,69.32126380486298,LIGHT
333,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0333.fits,L,2026-03-15T04:42:00Z,30,1x1,-15.1,-15,0,50,107.8776,523.5146,522,382,65535,750,2.5504,0.3115,3.901972464826021,0.4197373308916728,1.2421,1.0764,1.1542,1.0003,0.4588,0.3976,20907,5,270.1491,East,1.6089,2026-03-15T08:42:00Z,148.7482387994605,69.32126369827853,LIGHT
334,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0334.fits,L,2026-03-15T04:42:00Z,30,1x1,-15.1,-15,0,50,97.9889,524.231,523,397,65535,665,2.7312,0.3186,4.312541685314349,0.3878496239360374,1.2336,1.0691,0.9734,0.8436,0.7578,0.6567,20907,5,270.1491,East,1.6105,2026-03-15T08:42:31Z,148.74823881371637,69.32126367123355,LIGHT
