DATE,MESSAGE,ROLE,EVENT_ID,TYPE
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1199,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1199,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1200,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1200,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1202,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1202,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1204,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1204,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1205,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1205,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1207,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1207,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1209,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1209,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1210,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1210,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1212,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1212,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1214,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1214,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1215,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1215,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1217,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1217,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1219,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1219,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1220,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1220,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1221,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1221,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1223,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1223,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1224,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1224,end
45860.16,"Starting Category: Guider, Item: Dither",Dither,1225,start
45860.16,"Finishing Category: Guider, Item: Dither",Dither,1225,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1227,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1227,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1229,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1229,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1230,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1230,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1232,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1232,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1234,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1234,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1235,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1235,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1237,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1237,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1239,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1239,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1240,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1240,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1242,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1242,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1244,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1244,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1245,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1245,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1247,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1247,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1249,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1249,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1250,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1250,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1251,start
45860.16,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1251,end
45860.16,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1253,start
45860.16,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1253,end
45860.16,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1254,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1254,end
45860.17,"Starting Category: Guider, Item: Dither",Dither,1255,start
45860.17,"Finishing Category: Guider, Item: Dither",Dither,1255,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1257,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1257,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1259,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1259,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1260,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1260,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1262,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1262,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1264,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1264,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1265,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1265,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1267,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1267,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1269,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1269,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1270,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1270,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1272,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1272,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1274,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1274,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1275,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1275,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1277,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1277,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1279,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1279,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1280,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1280,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1281,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1281,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1283,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1283,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1284,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1284,end
45860.17,"Starting Category: Guider, Item: Dither",Dither,1285,start
45860.17,"Finishing Category: Guider, Item: Dither",Dither,1285,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1287,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1287,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1289,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1289,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1290,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1290,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1292,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1292,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1294,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1294,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1295,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1295,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1297,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1297,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1299,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1299,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1300,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1300,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1302,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1302,end
45860.17,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1304,start
45860.17,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1304,end
45860.17,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1305,start
45860.17,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1305,end
